,id,text,clean,sent,username,chatroom,mention,ngrams,involved,back_and_forth,bigrams,discussionId
365,366,Will TypeScript interact with C++? Or even embed TypeScript/JavaScript API to C++?,anyone know turn wifi ios android use appium mocha javascript,2016-12-14 14:52:35,acterhd,test_Typescript,0,0,0,0,"a javascript, a s, a use, anyone know",[62]
366,367,"acterhd: there are some things out there, like nibind, and asm.js that can compile c++ to js/ts or you can embed chrome v8 engine in c++ and run compiled typescript code.",anyone use python nosetests framework,2016-12-14 16:18:14,dtabuenc,test_Typescript,1,0,0,0,,"[61, 62]"
367,368,"for my app, I want to use repsonse mailing to validate signup",take cmap mobile app test automation certification,2016-12-14 19:52:13,jacobus-brogly,test_Typescript,0,0,0,0,,[63]
368,369,any good solutions for this (preferably something i can try for free),anyone know appium work android emulator work prior,2016-12-14 19:52:25,jacobus-brogly,test_Typescript,0,0,1,0,anyone know,[63]
369,370,it's fine but don't distract this please,blueice app nnot launch,2016-12-16 21:44:59,stevekane,test_Typescript,0,0,0,0,,[64]
370,371,the point is why I THINK it's an anti-pattern,yes try firgure wrong,2016-12-16 21:45:08,stevekane,test_Typescript,0,0,1,0,,[64]
371,372,not that you cannot do it,work android device,2016-12-16 21:45:12,stevekane,test_Typescript,0,0,1,0,,[64]
372,373,"it's a conf dude, quiet till he finish",iam face issue locate xcuielementtypestatictext elementi try different atribute value relative xpath still able identify elementwhen print pagesourcei able see element xml filesame time inspect appiumiosinspector get xpath workingany face similer kind issue,2016-12-16 21:45:28,ghetolay,test_Typescript,0,0,0,0,"i try, in me, in time",[]
373,374,anyone got an example of a library that attaches an instance to window? I need to create typings for such a library and can't seem to get it to work,everyone appium work xcode need upgrade xcode,2016-12-19 12:40:14,intellix,test_Typescript,0,0,0,0,,[65]
374,375,Use interface augmentation,,2016-12-19 12:43:46,felixfbecker,test_Typescript,0,0,0,0,,[66]
375,376,[<-CODE->],awesome thank,2016-12-19 12:44:03,felixfbecker,test_Typescript,0,0,1,0,,[66]
376,377,you can also declare a global [<-CODE->],dont use automationname xcuitest,2016-12-19 12:44:23,felixfbecker,test_Typescript,0,0,1,0,a use,[66]
377,378,"hmmm, says X is not a module",cap,2016-12-19 12:45:04,intellix,test_Typescript,0,0,1,1,,"[65, 67]"
378,379,I have the import like: [<-CODE->],xcode,2016-12-19 12:45:26,intellix,test_Typescript,0,0,1,1,,"[65, 67]"
379,380,I guess I don't get the reference to thewindow.lpTagwith that?,yes,2016-12-19 12:45:41,intellix,test_Typescript,0,0,1,1,,"[65, 67]"
380,381,also with that I get:File '/node_modules/liveperson-chat-api/src/index.d.ts' is not a module.,awesome remember thank,2016-12-19 12:47:08,intellix,test_Typescript,0,0,1,1,,"[65, 67]"
381,382,I tried this: [<-CODE->] but then the lpTag is just an empty object and not the one that's attached to window,know check list start ios automation mainly inspect elements find nothing miss follow proper development standards name every element app,2016-12-19 12:47:40,intellix,test_Typescript,0,0,1,0,"a s, m on",[65]
382,383,not a fun experience :/ my TSC takes 7 seconds to compile so it takes me ages to try something that isn't going to work. trial and error,developers side,2016-12-19 12:49:42,intellix,test_Typescript,0,0,1,0,,[65]
383,384,"expected this to work, but nope :/ [<-CODE->]",,2016-12-19 12:53:08,intellix,test_Typescript,0,0,1,0,,[65]
384,385,"I've linked in the library that adds itself to window and am providing an index.d.ts, so that when I import it, then the script gets loaded.. but then how to get ahold of that window.lpTag reference -.-",use appium real ios device,2016-12-19 12:57:24,intellix,test_Typescript,0,0,1,0,a use,[65]
385,386,"with the declare var lpTag; when I console.log lpTag as I import it, it just seems to be an empty object. Not sure wtf that is meant to be",app launch twice appium session,2016-12-19 13:02:32,intellix,test_Typescript,0,0,1,0,,[65]
386,387,tsconfig paths - having an issue with using similar names. [<-CODE->] Issue 1: Can't make reference to @core within components core.Issue 2: Would have the word @core in both confuse the compiler?,expect behaviour call launch appium client,2016-12-20 08:53:16,itsphil,test_Typescript,0,0,0,0,,[]
387,388,hello! does anyone know where the version number for types pulled using@types/librarycan be found online? i’m trying to figure out whether i have the most recent version of published types.,guy,2016-12-20 20:25:35,subvertallchris,test_Typescript,0,0,0,0,,[67]
388,389,well if you just npm install it will update to the latest,automation stepaupload image gallery facebook album,2016-12-20 20:26:02,dtabuenc,test_Typescript,0,0,0,0,,[68]
389,390,"that’s not what i’m looking for, though",use mobile browser guy give idea,2016-12-20 20:26:11,subvertallchris,test_Typescript,0,0,1,0,,"[67, 69]"
390,391,"subvertallchris: there should be a package.json inside thenode_modules/@types/library directories that would have the version number in it, just like anything else from npm",,2016-12-20 20:26:33,coldacid,test_Typescript,1,0,0,1,,"[67, 69]"
391,392,I use npm update checker to check for updates and tell me what version of everything I have.,android device chrome browser,2016-12-20 20:26:59,dtabuenc,test_Typescript,0,0,1,0,,[68]
392,393,or are you referring to what version of the lib a particular npm package works with?,noboday know another question somehow exit text input field,2016-12-20 20:27:15,dtabuenc,test_Typescript,0,0,1,0,it t,[68]
393,394,"coldacid: i see that, but i am looking in the repo on github and package.json isn’t there",mean exit text input field,2016-12-20 20:27:16,subvertallchris,test_Typescript,1,0,0,0,it t,[69]
394,395,pretty much every package in the@typesscope is magically generated,click different element exit,2016-12-20 20:27:53,coldacid,test_Typescript,0,0,1,1,,[69]
395,396,there’s a mistake in the types for Three.js,hiim use appium real ios deviceand app launch twice appium sessionis expect,2016-12-20 20:27:54,subvertallchris,test_Typescript,0,0,1,0,"a and, a use",[69]
396,397,scarlier: exactly,hardikd yes need guess element action,2016-12-20 20:27:55,con-ssc,test_Typescript,0,0,0,1,,[69]
397,398,and i’m trying to figure out whether i should update first or if i’m already on latest,need guess click logo picture something everything clickable,2016-12-20 20:28:06,subvertallchris,test_Typescript,0,0,1,0,,[69]
398,399,you have to actually go into the node_modules directory in your project,exactly want seem way,2016-12-20 20:28:07,coldacid,test_Typescript,0,0,1,1,,[69]
399,400,subvertallchris: just use npm view,yes usually enter text take action like submit button verify elements etc,2016-12-20 20:28:11,dtabuenc,test_Typescript,1,0,0,0,"a take, but it",[69]
400,401,to see all the versions available for a package,hope try hide keyboard,2016-12-20 20:28:18,dtabuenc,test_Typescript,0,0,1,0,,[69]
401,402,"ahh, that’s a big help! thanks.",problem need click twice,2016-12-20 20:28:41,subvertallchris,test_Typescript,0,0,1,0,,[69]
402,403,[<-LINK->],least text box focus,2016-12-20 20:28:55,dtabuenc,test_Typescript,0,0,1,0,,[69]
403,404,very cool,use appium react native experience difficulties get elements accessibility strategy seem testid etc behave differently ios android,2016-12-20 20:29:10,subvertallchris,test_Typescript,0,0,1,0,"a s, a ts, a use",[69]
404,405,"I use this though, to check all my dependencies and report what updates are available",appium suppose able run multiple android emulators concurrently assume use separate appium server instance,2016-12-20 20:29:11,dtabuenc,test_Typescript,0,0,1,0,,[69]
405,406,that is really helpful,whenever try appium seem handle example one server instance suppose handle one emulator telnets emulator something,2016-12-20 20:29:33,subvertallchris,test_Typescript,0,0,1,0,or something,[69]
406,407,"But in any case, if you WANT to be on the latest version and you are not sure...just runnpm install @types/libraryagain",maybe thats even try something emulators,2016-12-20 20:29:51,dtabuenc,test_Typescript,0,0,1,0,something try,[69]
407,408,that will always bring you up to the latest,despite use different server port bootstrap port chromedriver port even udid whether make difference,2016-12-20 20:30:04,dtabuenc,test_Typescript,0,0,1,0,,[69]
408,409,Vscode has a version lens plugin,actually even reliably run test two different emulators sequentially,2016-12-20 20:30:22,con-ssc,test_Typescript,0,0,0,1,,[69]
409,410,"i’m on yarn, soyarn upgrade @types/whateveralso does it",sometimes work sometimes,2016-12-20 20:30:45,subvertallchris,test_Typescript,0,0,1,0,,[69]
410,411,Has yarn still the bug with not installing ex cutables,problems lead think appium mean support even read various place one anyway,2016-12-20 20:31:17,con-ssc,test_Typescript,0,0,1,1,,[69]
411,412,Did they fix yarn? I've had trouble with it dealing with@types/whateveror other sub-repo type stuff like@angular/core,use previously,2016-12-20 20:31:22,dtabuenc,test_Typescript,0,0,1,0,,[69]
412,413,like I would have to run it twice for it to work,havent try,2016-12-20 20:31:32,dtabuenc,test_Typescript,0,0,1,0,,[69]
413,414,but I'm on windows,despite use different server port bootstrap port chromedriver port even udid whether make difference must,2016-12-20 20:31:37,dtabuenc,test_Typescript,0,0,1,0,,[69]
414,415,couldn’t tell you about executables but it’s been great with@types/whatever,appium chromedriverport appium port bootstrap port udid emulators chromedriverport get udid genymotion emulators launch desire emulator type adb devices finally launch test pass additional params port udid platformandroid rspec appiumtest,2016-12-20 20:31:48,subvertallchris,test_Typescript,0,0,1,0,"a s, a type, or type",[69]
415,416,Yes had the same problem with yarn,thank reply,2016-12-20 20:31:50,con-ssc,test_Typescript,0,0,0,1,,[69]
416,417,are you on linux or unix-like ?,work,2016-12-20 20:31:57,dtabuenc,test_Typescript,0,0,1,0,,[69]
417,418,i am,check port use,2016-12-20 20:32:00,subvertallchris,test_Typescript,0,0,1,0,,[69]
418,419,yeah unix works I think.. the@types/bugs are windows related,apart one instance another,2016-12-20 20:32:13,dtabuenc,test_Typescript,0,0,1,0,"an instance, i one",[69]
419,420,"i haven’t had any problems with it at all, been using it for a few weeks now",hmm isnt udid,2016-12-20 20:32:16,subvertallchris,test_Typescript,0,0,1,0,,[69]
420,421,Yarn often left out the package JSON with types,ofcourse use udid port cap,2016-12-20 20:32:16,con-ssc,test_Typescript,0,0,1,0,,[69]
421,422,"Yes, agreed",sorry,2016-12-20 20:32:29,con-ssc,test_Typescript,0,0,1,0,,[69]
422,423,yarn also somehow adds a BOM character in some package.json files that confuses webpack so haven't been able to fully use it yet,yes start server tell udid tell test code,2016-12-20 20:32:45,dtabuenc,test_Typescript,0,0,1,0,t tell,[69]
423,424,More issues on WI does,run test emulators udid emulator emulator know tell appium,2016-12-20 20:32:51,con-ssc,test_Typescript,0,0,1,0,,[69]
424,425,"but hoping to, because it's awesome when it works",parameter set udid emulator well,2016-12-20 20:32:55,dtabuenc,test_Typescript,0,0,1,0,,[69]
425,426,"that’s a shame. coming from ruby, yarn felt quite familiar and was a nice upgrade over npm",ruby,2016-12-20 20:33:01,subvertallchris,test_Typescript,0,0,1,0,,[69]
426,427,con-ssc: Version Lense is awesome.. thanks for the tip,hmm sure appiumlib check maybe put udid inside file,2016-12-20 20:33:36,dtabuenc,test_Typescript,0,0,1,0,,[69]
427,428,YW,basically tell driver talk port,2016-12-20 20:34:15,con-ssc,test_Typescript,0,0,1,0,,[69]
428,429,"I have to admit, I'm really into all those extensions",figure whatever appium client lib use,2016-12-20 20:35:57,con-ssc,test_Typescript,0,0,1,0,,[69]
429,430,just have to be careful sometimes with some lesser-quality extensions,use javapythonjs,2016-12-20 20:36:16,dtabuenc,test_Typescript,0,0,1,0,,[69]
430,431,making things unstable/crashy,python,2016-12-20 20:36:28,dtabuenc,test_Typescript,0,0,1,0,,[69]
431,432,"Yes absolutely, if you have multiple lenses installed that can have some performance impacts",try set udid something random maybe problem,2016-12-20 20:37:41,con-ssc,test_Typescript,0,0,1,0,,[69]
432,433,Anyone have experience contributing to DefinitelyTyped?,,2016-12-20 21:08:24,subvertallchris,test_Typescript,0,0,1,0,,[69]
433,434,"It looks like I should clone the entire repo (!) and then runnpm test, which appears to run through the entire directory, says “Testing…” and then exists silently. I do not expect any errors based on the change I made. Travis is failing on the PR and it seems like it has something to do with TypeScript versions — I doubt it was my change. Is this normal?",know whatwho decide udid emulator,2016-12-20 21:13:14,subvertallchris,test_Typescript,0,0,1,0,,[69]
434,435,@mseddon so this is weird. This is what I have… [<-CODE->] then below that code I reference the clndr plugin. When I remove the console.log then clndr is no longer available as a function. Any idea why?,appium maybe work,2016-12-21 17:38:15,jasonbiondo,test_Typescript,0,0,0,0,,[70]
435,436,jasonbiondo: Are you trying to write a decalration file ?,server know exact udid talk driver know udid appium port talk,2016-12-21 17:38:52,dtabuenc,test_Typescript,1,0,0,0,,"[69, 70]"
436,437,I’m trying to use clndr in my ts file,udid unique per deviceemulator,2016-12-21 17:39:22,jasonbiondo,test_Typescript,0,0,1,0,,[70]
437,438,jasonbiondo: But,nothing appium,2016-12-21 17:39:28,goldenreign,test_Typescript,1,0,0,0,,[70]
438,439,since the declaration file is not available,maybe set create avd,2016-12-21 17:39:35,jasonbiondo,test_Typescript,0,0,1,0,a create,[70]
439,440,jasonbiondo: You need to do something llike this template,yes,2016-12-21 17:40:23,dtabuenc,test_Typescript,1,0,0,0,,[70]
440,441,[<-LINK->],okay try,2016-12-21 17:40:24,dtabuenc,test_Typescript,0,0,1,0,,[70]
441,442,dtabuenc: hmm I see. Seems a bit confusing. Is there a boilerplate example anywhere for converting a jquery plugin?,emulatoravd run,2016-12-21 17:42:21,jasonbiondo,test_Typescript,1,0,0,0,,[70]
442,443,jasonbiondo: what I gave you is pretty close... you'd dodeclare module 'jquery'{ ...],type adb devices give udid,2016-12-21 17:42:59,dtabuenc,test_Typescript,1,0,0,0,a type,[70]
443,444,and add stuff to the interface,thank hardik right back need switch windows macos developmenttesting,2016-12-21 17:43:10,dtabuenc,test_Typescript,0,0,1,0,,[70]
444,445,wouldn’t it be declare module cldnr?,hmm think work way expect,2016-12-21 17:43:21,jasonbiondo,test_Typescript,0,0,1,0,,[70]
445,446,no ...,launch one emulator android andadb devicesgave emulator quit emulator launch another one android time adb devicesalso give emulator,2016-12-21 17:43:29,dtabuenc,test_Typescript,0,0,1,0,"a me, a time, an or, and one",[70]
446,447,you are augmenting jquery,start first emulator android udid appear emulator,2016-12-21 17:43:37,dtabuenc,test_Typescript,0,0,1,0,an or,[70]
447,448,I see,dont know maybe problem appium,2016-12-21 17:43:42,jasonbiondo,test_Typescript,0,0,1,0,a problem,[70]
448,449,here's another problem,idea try use avdargs capability pass port parameter emulator set console port number emulator instance console port number must even integer inclusive must free reserve adb,2016-12-21 22:01:00,johnfn,test_Typescript,0,0,0,1,"a use, even i",[71]
449,450,[<-CODE->],may make udid consistent least,2016-12-21 22:01:09,johnfn,test_Typescript,0,0,1,1,,[71]
450,451,but note that this is fine:,end decide create issue github,2016-12-21 22:02:21,johnfn,test_Typescript,0,0,1,1,create i,[71]
451,452,[<-CODE->],guysegal testid observable effect appium set couple image react native android app appium pagesource didnt change suppose work,2016-12-21 22:02:25,johnfn,test_Typescript,0,0,1,1,,[71]
452,453,and again you actually need to use generics?,forki add properties component prop,2016-12-21 22:15:00,dtabuenc,test_Typescript,0,0,0,1,,[71]
453,454,hahaha,testid testid accessibletrue accessibilitylabeltestid,2016-12-21 22:16:09,johnfn,test_Typescript,0,0,1,1,,"[71, 72]"
454,455,dont you know i just put <T> on all my methods for fun by now? ;-),android work place youll put difficulties understand work ios,2016-12-21 22:16:21,johnfn,test_Typescript,0,0,1,1,,"[71, 72]"
455,456,"alright, let me explain what im doing",component prop reachable appium android always appium ios,2016-12-21 22:16:28,johnfn,test_Typescript,0,0,1,1,a s,"[71, 72]"
456,457,im writing a clone() method,probably something wrong,2016-12-21 22:16:33,johnfn,test_Typescript,0,0,1,1,,"[71, 72]"
457,458,that recursively clones a JS obj,anyone ever execute test two android devices connect appium server get error message,2016-12-21 22:16:44,johnfn,test_Typescript,0,0,1,0,error message,[71]
458,459,so i do something liketype MyObject = number | string | boolean | Buffer,new session create detail problem get session data driver type androiddriver implement get driverdata,2016-12-21 22:17:03,johnfn,test_Typescript,0,0,1,0,"a type, and type",[71]
459,460,"i even have{ [key: string]: MyObject }in there, but it's not really relevant",weird thing test ios android devices connect run successfully,2016-12-21 22:17:22,johnfn,test_Typescript,0,0,1,0,a s,[71]
460,461,"but yeah, the idea is that i want the signature of my clone method to befunction clone<T extends GenericObject>(x: T): T",guysegal find element appium selector,2016-12-21 22:18:08,johnfn,test_Typescript,0,0,1,0,,[71]
461,462,"in order to ensure that when i try to clone something, i've actually written a rule for how it should be cloned, so i dont accidentally try to clone something i can't.",yes use accessibility selector,2016-12-21 22:18:29,johnfn,test_Typescript,0,0,1,0,a use,[71]
462,463,"hopefully that's a simple and understandable use case, perhaps unlike yesterday ;-)",xpath,2016-12-21 22:18:51,johnfn,test_Typescript,0,0,1,0,,[71]
463,464,but you don't have to make x be of type T,always think testid somehow map resourceid,2016-12-21 22:18:53,dtabuenc,test_Typescript,0,0,0,1,,"[71, 72]"
464,465,hm?,anyone use appium node seem directiondownto work,2016-12-21 22:19:02,johnfn,test_Typescript,0,0,1,0,"a use, to work","[71, 73]"
465,466,nevermind I see it now,try use touchaction say yet implement,2016-12-21 22:22:14,dtabuenc,test_Typescript,0,0,1,1,to use,"[71, 74]"
466,467,"write up another issue, they seem to be really responsive.",try use touchaction say yet implement,2016-12-21 22:22:23,dtabuenc,test_Typescript,0,0,1,0,to use,"[72, 74]"
467,468,kk,none touch action implement,2016-12-21 22:22:52,johnfn,test_Typescript,0,0,1,1,,"[73, 75]"
468,469,"since the answer to the last one i got, im kind of scared about typescript",particular touchaction method isnt,2016-12-21 22:23:01,johnfn,test_Typescript,0,0,1,1,m on,"[73, 75]"
469,470,"where it seems okay until you do soemthing complicated and then its like ""heh you cant do that because of really arcane javascript reasons""",dont use node appium use ruby instead,2016-12-21 22:23:21,johnfn,test_Typescript,0,0,1,1,,"[73, 75]"
470,471,"and i cry a little and refresh the ""is web assembly available yet"" page",always use touchaction class scroll,2016-12-21 22:23:38,johnfn,test_Typescript,0,0,1,1,to use,"[73, 75]"
471,472,"Well on yesterday's you ended up getting a response from Mr Typescript himself, saying it should be possible to make it work",try,2016-12-21 22:24:48,dtabuenc,test_Typescript,0,0,0,0,,[]
472,473,"oh, i mean this one: [<-LINK->]",get error say yet implement,2016-12-21 22:25:13,johnfn,test_Typescript,0,0,1,1,,"[73, 75]"
473,474,"the union type parameterization was more heartening, i agree",try use mobile scroll gettingunexpected error uiascrollview,2016-12-21 22:25:34,johnfn,test_Typescript,0,0,1,1,error expected,"[73, 75]"
474,475,at this point im hesitant to call anything i find in typescript a bug,appium movetox ruby code work,2016-12-21 22:27:44,johnfn,test_Typescript,0,0,1,1,,"[73, 75]"
475,476,"everything i find is always ""oh hah thats by design""",ios,2016-12-21 22:28:04,johnfn,test_Typescript,0,0,1,1,,"[73, 75]"
476,477,"at some point im going to find that they constant fold 2+2 to be 5 and open an issue and they're gonna be like ""nah thats on purpose""",follow,2016-12-21 22:28:30,johnfn,test_Typescript,0,0,1,0,,[73]
477,478,(disclaimer: typescript is awesome and i use it all the time),node,2016-12-21 22:28:56,johnfn,test_Typescript,0,0,1,0,,[73]
478,479,anyone know how to check for instances of vendor-specific apis?,get placeholder text textbox,2016-12-22 02:35:04,stevekane,test_Typescript,0,0,0,0,,[75]
479,480,"liek for example, how do I check if window.mozRequestAnimationFrame is defined?",know represent api request,2016-12-22 02:35:18,stevekane,test_Typescript,0,0,1,0,,[75]
480,481,vs msRequestAnimationFrame etc,,2016-12-22 02:35:24,stevekane,test_Typescript,0,0,1,0,,[75]
481,482,stevekane: you mean so typescript won't complain? I'd doif (window['mozRequestAnimationFrame']) {...,use appium beta version automate native appin app redirect web viewcan anybody please help automate need context switch,2016-12-22 05:00:59,spacejack,test_Typescript,1,0,0,0,"a in, a on, a use, a version",[75]
482,483,Otherwise I'd just use a requestAnimationFrame polyfill.,new group please help get source,2016-12-22 05:02:07,spacejack,test_Typescript,0,0,1,0,,[75]
483,484,spacejack: TypeScript used to interpret bracket notation as kind of any,start appium terminal way test access jenkins run script,2016-12-22 08:40:55,con-ssc,test_Typescript,1,0,0,0,,[75]
484,485,"Hi guys, I am having a hard time getting@types/cal-heatmapto work inside an Angular2/ionic2 project. The d.ts doesn't export anything, what do I have to add to benefit from the typings in this case? Here they are: [<-LINK->]",help int egrate xcode server appium test,2016-12-23 00:38:40,thaDude,test_Typescript,0,0,0,0,,[76]
485,486,"For now, I use adeclarations.d.tsin my project where I putdeclare module ""cal-heatmap"";but this is only to make the transpiler shut up.",integrate,2016-12-23 00:39:32,thaDude,test_Typescript,0,0,1,0,,[76]
486,487,thaDude: They are just global declarations,execute code machine appium,2016-12-23 01:44:36,dtabuenc,test_Typescript,1,0,0,1,,"[76, 77]"
487,488,so you just install them and use them... no need to import anything.,anyone able interact ios pickerwheel use,2016-12-23 01:44:43,dtabuenc,test_Typescript,0,0,1,1,,"[76, 77]"
488,489,The declarations assume that there is a globalCalHeatMapvariable,try run safari test real ios device work simulator android device get apple phone run appium,2016-12-23 01:45:34,dtabuenc,test_Typescript,0,0,1,1,"a get, an or","[76, 77]"
489,490,thaDude: You can do this to make it more friendly so you can import: [<-CODE->],work previously appium ios,2016-12-23 01:49:29,dtabuenc,test_Typescript,0,0,1,1,,"[76, 77]"
490,491,put that in yourdeclrations.d.ts,update phone appium,2016-12-23 01:49:56,dtabuenc,test_Typescript,0,0,1,0,,[76]
491,492,and then do [<-CODE->] in your files.,get,2016-12-23 01:50:16,dtabuenc,test_Typescript,0,0,1,0,,[76]
492,493,dtabuenc: Thanks for the tip. I'll try that.,mjsonwp encounter internal error run command,2016-12-23 09:09:07,thaDude,test_Typescript,1,0,0,0,,[76]
493,494,[<-CODE->] Hi @dtabuenc. Thanks a lot! This does work but for me it's still black magic. Are there more comprehensive resources than the official TS doc to learn about how to write declaration files? I don't want to come asking for help here overtime I use a new JS library in my project. [<-CODE->] [<-CODE->] [<-CODE->],sure undefined command creep,2016-12-23 19:40:16,thaDude,test_Typescript,0,0,1,0,,[76]
494,495,that just describes a constructor,seem fail first,2016-12-23 20:56:27,dtabuenc,test_Typescript,0,0,1,1,,"[76, 77]"
495,496,so if you have a variable:,turn part problem lcokdown inaccessible,2016-12-23 20:56:49,dtabuenc,test_Typescript,0,0,1,1,,"[76, 77]"
496,497,[<-CODE->] the new in that interface is what allows you to do [<-CODE->],sudo chmod vardblockdown,2016-12-23 20:57:20,dtabuenc,test_Typescript,0,0,1,1,,"[76, 77]"
497,498,if the new wasn't in the interface then that would not compile,anyone issue latest intelij javatestngcucumber keep get test find clean project setup,2016-12-23 20:57:36,dtabuenc,test_Typescript,0,0,1,1,i one,"[76, 77]"
498,499,Think of interfaces as a description of what you can do with the object they describe.,create new local repo recloned opeend intelij work,2016-12-23 20:58:08,dtabuenc,test_Typescript,0,0,1,0,,[76]
499,500,[<-CODE->] Just declares that there is a global constant calledCalHeatMapand the things you can do with it are describe by the interfaceCalHeatMapStatic,guy appium instal mac create ios simulator iphone version use xcode able launch web app put script update xcode simulator launch run script,2016-12-23 21:00:50,dtabuenc,test_Typescript,0,0,1,0,create i,[76]
500,501,which means that the thing you can do with that constant is callnew CalHeatMap()and you will get back an object which you can do the things described in theCalHeatMapinterface.,execute test use real ios device certain step take use developer real ios device work,2016-12-23 21:01:50,dtabuenc,test_Typescript,0,0,1,0,,[76]
501,502,Hello,use xcode appium,2016-12-28 09:42:34,peeter-tomberg,test_Typescript,0,0,0,1,,"[76, 77]"
502,503,Can I use mapped types with generics somehow?,xcode replace instrumentation xctests,2016-12-28 09:43:13,peeter-tomberg,test_Typescript,0,0,1,1,,"[76, 77]"
503,504,For example: [<-CODE->],upgrade appium,2016-12-28 09:44:22,peeter-tomberg,test_Typescript,0,0,1,1,,"[76, 77]"
504,505,[<-CODE->],,2016-12-28 09:45:56,peeter-tomberg,test_Typescript,0,0,1,1,,"[76, 77]"
505,506,"So errors should be typehinted as errors.key1 and errors.key2, both resolving to strings and both being optional",able test real device use xcode,2016-12-28 09:47:20,peeter-tomberg,test_Typescript,0,0,1,0,,[77]
506,507,[<-LINK->] is the error I get,take bite update get,2016-12-28 09:52:12,peeter-tomberg,test_Typescript,0,0,1,0,,[77]
507,508,Same error if I leave errors as an empty object [<-CODE->],video good job tell,2016-12-28 09:52:50,peeter-tomberg,test_Typescript,0,0,1,0,,[77]
508,509,"Could someone tell me: I have created a utility class with export class Utility { formatDate() { } } And to use it in a component, I create a variable of that class ie: util = new Utility(); and the to use the formatDate() function I just call util.formatDate(); My question is this, in C# if you create a 'static' class with a public static function, you don't have to instantiate the class with new. Can you do that with typescript ? What I'm wondering is if I can just do Utility.formatDate()",available mac,2016-12-30 23:11:42,duckkiller53,test_Typescript,0,0,0,0,,[]
509,510,yes you can do that,yes,2016-12-30 23:48:01,con-ssc,test_Typescript,0,0,0,0,,[78]
510,511,if the class has a static function you don't need to invoke it with new,appium dmg run everything via command line,2016-12-30 23:48:32,con-ssc,test_Typescript,0,0,1,0,,[78]
511,512,I'm not sure that's corect. Should the type ofmatchersbe Matchers?,use xcdoe,2017-01-02 20:38:26,dtabuenc,test_Typescript,0,0,0,0,,[79]
512,513,or an array of some sort?,appium work,2017-01-02 20:38:30,dtabuenc,test_Typescript,0,0,1,0,,[79]
513,514,I think that should be fine because he redefined another interface inside that module,wont able target ios device,2017-01-02 20:38:51,abelmokadem,test_Typescript,0,0,0,0,,[80]
514,515,That matches the matchers object,support ios,2017-01-02 20:39:03,abelmokadem,test_Typescript,0,0,1,0,,[80]
515,516,what do your exports look like for test-matchers ?,nope,2017-01-02 20:39:13,dtabuenc,test_Typescript,0,0,1,0,,[79]
516,517,[<-CODE->],anything ios require xcode,2017-01-02 20:39:31,abelmokadem,test_Typescript,0,0,1,0,anything i,[80]
517,518,hmm.. should you be doing export default?,ios update latest version possible downgrade,2017-01-02 20:40:50,dtabuenc,test_Typescript,0,0,1,0,latest version,"[79, 81]"
518,519,it's typically better not to if you intend to be used from node js,nope,2017-01-02 20:40:54,dtabuenc,test_Typescript,0,0,1,0,,"[79, 82]"
519,520,He exporting both default and named,well sorta lie,2017-01-02 20:41:16,O4epegb,test_Typescript,0,0,0,0,,[]
520,521,"oh I missed that.. I would remove the unecessary ""namespacing"" around the named one",setup certificate provision apple developer site work,2017-01-02 20:41:57,dtabuenc,test_Typescript,0,0,1,0,a on,"[81, 82]"
521,522,Yeah I was wondering,downgrade short window basically apples activation server remove older ios version remember immediate days,2017-01-02 20:42:08,abelmokadem,test_Typescript,0,0,0,1,a s,[82]
522,523,just export jasmineMatchers,believe need developer team account get work sure perhaps answer,2017-01-02 20:42:13,dtabuenc,test_Typescript,0,0,1,0,"a am, a s",[82]
523,524,people will name it whatever they want when they import,thats fine leave enable automation,2017-01-02 20:42:23,dtabuenc,test_Typescript,0,0,1,0,fine thats,[82]
524,525,Yeah I was about to ask that,yea company get dev team figure way make script run real device,2017-01-02 20:42:26,abelmokadem,test_Typescript,0,0,1,1,,[82]
525,526,what are the matchers though?,android real device setup ios seem little tricky,2017-01-02 20:42:42,dtabuenc,test_Typescript,0,0,1,0,,[82]
526,527,are they an array of some interface from jasmine?,cool thnx check,2017-01-02 20:42:46,dtabuenc,test_Typescript,0,0,1,0,,[82]
527,528,An object of string: functions,anyone give link download appium show option site,2017-01-02 20:42:58,abelmokadem,test_Typescript,0,0,1,1,,[82]
528,529,abelmokadem: [<-CODE->],none,2017-01-02 20:45:57,dtabuenc,test_Typescript,1,0,0,0,,[82]
529,530,actually don't make your own type,say dmg,2017-01-02 20:47:05,dtabuenc,test_Typescript,0,0,1,0,,[82]
530,531,"Yeah I’m trying that out now, I think it’s working@dtabuenc",way download,2017-01-02 20:47:08,abelmokadem,test_Typescript,1,0,0,0,,[82]
531,532,There's a CustomMatcherFactory,npm,2017-01-02 20:47:10,dtabuenc,test_Typescript,0,0,1,1,,"[82, 83]"
532,533,[<-CODE->],,2017-01-02 20:47:36,dtabuenc,test_Typescript,0,0,1,1,,"[82, 83]"
533,534,[<-CODE->],kind dependencies need install run android web test case appium,2017-01-02 20:47:46,dtabuenc,test_Typescript,0,0,1,1,and run,"[82, 83]"
534,535,Is there a reason you're sticking to plain ES6 rather than just writing this all in TS? It would give you the typings for free if you did that.,idea locate element different android version contentdesc attribute,2017-01-02 20:48:37,dtabuenc,test_Typescript,0,0,1,1,,"[82, 83]"
