,id,text,clean,sent,username,chatroom,mention,ngrams,involved,back_and_forth,bigrams,discussionId
301,302,"Don't work driver.findElement(By.XPATH,""//AppiumAUT/XCUIElementTypeApplication"") for Appium 1.6.3? [iOS real device]",dont work appium ios real device,2016-12-29 11:30:40,bakiko,test_Appium,0,0,0,0,"appium ios, device real, i m",[44]
302,303,"not working with driver.findElement(By.xpath(""//XCUIElementTypeApplication""))",work,2016-12-29 13:09:09,bakiko,test_Appium,0,0,1,0,,[44]
303,304,bakiko: //XCUIElementTypeApplication this is not full xpath,bakiko xcuielementtypeapplication full xpath,2016-12-29 13:11:19,mgmanikandan87,test_Appium,1,0,0,1,full xpath,"[43, 44, 45]"
304,305,its just applicaiton window,applicaiton window,2016-12-29 13:11:27,mgmanikandan87,test_Appium,0,0,1,1,applicaiton window,"[43, 44, 45]"
305,306,level,level,2016-12-29 13:11:29,mgmanikandan87,test_Appium,0,0,1,1,,"[43, 44, 45]"
306,307,you need to give exact element,need give exact element,2016-12-29 13:11:38,mgmanikandan87,test_Appium,0,0,1,1,"element exact, exact give","[43, 44, 45]"
307,308,mgmanikandan87: @RatkoDany iOS in built to hit enter or back button..similar to Androidkey method in android,mgmanikandan ios build hit enter back buttonsimilar androidkey method android,2016-12-29 13:13:53,sourcebits-siddesh,test_Appium,1,0,0,0,"back button, enter hit","[43, 44]"
308,309,?,,2016-12-29 13:13:55,sourcebits-siddesh,test_Appium,0,0,1,0,,"[43, 44]"
309,310,inbuilt methods?,inbuilt methods,2016-12-29 13:14:09,sourcebits-siddesh,test_Appium,0,0,1,0,inbuilt methods,"[43, 44]"
310,311,"mgmanikandan87: thank you. I have tried this ""driver.findElement(By.xpath(""//XCUIElementTypeApplication/XCUIElementTypeWindow/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeOther/XCUIElementTypeNavigationBar/XCUIElementTypeOther[3]/XCUIElementTypeOther""))"" and it is working. Is it possible to use this format for find the element xpath (driver.findElement(By.xpath(""//[0]/[0]/[0]/[0]/[0]/[0]/[0]/[0]/[0]/[3]/[0])?",mgmanikandan thank try work possible use format find element xpath,2016-12-29 13:35:08,bakiko,test_Appium,1,0,0,0,"element find, element xpath, try work","[43, 44]"
311,312,//XCUIElementTypeNavigationBar/XCUIElementTypeOther[3]/XCUIElementTypeOther,xcuielementtypenavigationbarxcuielementtypeotherxcuielementtypeother,2016-12-29 13:35:56,mgmanikandan87,test_Appium,0,0,1,0,,"[43, 44]"
312,313,i think this should work,think work,2016-12-29 13:36:04,mgmanikandan87,test_Appium,0,0,1,0,,"[43, 44]"
313,314,mgmanikandan87:,mgmanikandan,2016-12-29 13:36:11,sourcebits-siddesh,test_Appium,1,0,0,0,,"[43, 44]"
314,315,any suggestion for me,suggestion,2016-12-29 13:36:18,sourcebits-siddesh,test_Appium,0,0,1,0,,"[43, 44]"
315,316,?,,2016-12-29 13:36:20,sourcebits-siddesh,test_Appium,0,0,1,0,,"[43, 44]"
316,317,driver.nagivate().back();,,2016-12-29 13:36:57,mgmanikandan87,test_Appium,0,0,1,0,,"[43, 44]"
317,318,this should work,work,2016-12-29 13:37:01,mgmanikandan87,test_Appium,0,0,1,0,,"[43, 44]"
318,319,for hitting the enter from virtual keypad,hit enter virtual keypad,2016-12-29 13:38:14,sourcebits-siddesh,test_Appium,0,0,1,0,"enter hit, keypad virtual","[43, 44]"
319,320,?,,2016-12-29 13:38:17,sourcebits-siddesh,test_Appium,0,0,1,0,,"[43, 44]"
320,321,.submit() ?,submit,2016-12-29 13:38:33,shabinmohan,test_Appium,0,0,0,0,,[45]
321,322,will work i guss,work guss,2016-12-29 13:38:48,shabinmohan,test_Appium,0,0,1,0,,"[45, 46]"
322,323,hmm,hmm,2016-12-29 13:39:39,sourcebits-siddesh,test_Appium,0,0,1,1,,"[43, 46]"
323,324,let me check but not sure about,let check sure,2016-12-29 13:39:48,sourcebits-siddesh,test_Appium,0,0,1,1,,"[43, 46]"
324,325,it,,2016-12-29 13:39:50,sourcebits-siddesh,test_Appium,0,0,1,1,,"[43, 46]"
325,326,yes,yes,2016-12-29 13:39:55,shabinmohan,test_Appium,0,0,1,0,,[46]
326,327,and ScrollTo() is removed from Java-client 4.02,scrollto remove javaclient,2016-12-29 13:40:11,sourcebits-siddesh,test_Appium,0,0,1,1,,"[43, 46]"
327,328,jar,jar,2016-12-29 13:40:13,sourcebits-siddesh,test_Appium,0,0,1,1,,"[43, 46]"
328,329,?,,2016-12-29 13:40:16,sourcebits-siddesh,test_Appium,0,0,1,0,,"[43, 46]"
329,330,oh,,2016-12-29 13:40:33,mgmanikandan87,test_Appium,0,0,1,0,,[43]
330,331,ok,,2016-12-29 13:40:36,mgmanikandan87,test_Appium,0,0,1,0,,[43]
331,332,otherway to scroll any idea>,otherway scroll idea,2016-12-29 13:41:29,sourcebits-siddesh,test_Appium,0,0,1,0,i scroll,[43]
332,333,?,,2016-12-29 13:41:31,sourcebits-siddesh,test_Appium,0,0,1,0,,[43]
333,334,even,even,2016-12-29 13:41:33,mgmanikandan87,test_Appium,0,0,1,0,,[43]
334,335,you can do this,,2016-12-29 13:41:38,mgmanikandan87,test_Appium,0,0,1,0,,[43]
335,336,"鈥淺n""",,2016-12-29 13:42:10,mgmanikandan87,test_Appium,0,0,1,0,,[43]
336,337,fro scrolling,fro scroll,2016-12-29 13:42:25,sourcebits-siddesh,test_Appium,0,0,1,0,,[43]
337,338,?,,2016-12-29 13:42:26,sourcebits-siddesh,test_Appium,0,0,1,0,,[43]
338,339,no,,2016-12-29 13:42:31,mgmanikandan87,test_Appium,0,0,1,0,,"[43, 47]"
339,340,it is for enter ?,enter,2016-12-29 13:42:34,shabinmohan,test_Appium,0,0,0,0,,[48]
340,341,swipe down :),swipe,2016-12-29 13:42:36,tfcardoso,test_Appium,0,0,0,0,,[]
341,342,yes,yes,2016-12-29 13:42:38,mgmanikandan87,test_Appium,0,0,1,0,,[47]
342,343,ok...,,2016-12-29 13:42:54,shabinmohan,test_Appium,0,0,1,0,,[48]
343,344,instead of scroll I am usig swipe,instead scroll usig swipe,2016-12-29 13:43:28,shabinmohan,test_Appium,0,0,1,0,"scroll u, swipe usig",[48]
344,345,swiping is the only option available,swipe option available,2016-12-29 13:43:47,prabudakshan,test_Appium,0,0,0,0,"a on, available on, available option",[]
345,346,hmmm,hmmm,2016-12-29 13:44:05,sourcebits-siddesh,test_Appium,0,0,0,0,,[49]
346,347,if any of you know the beter scroll option in latest appium please suggest,know beter scroll option latest appium please suggest,2016-12-29 13:44:05,shabinmohan,test_Appium,0,0,1,0,"appium latest, appium please, appium test, beter scroll, option scroll, please suggest",[48]
347,348,yeah,,2016-12-29 13:44:13,sourcebits-siddesh,test_Appium,0,0,1,0,,[49]
348,349,mgmanikandan87: thank you. It is working!!!!,mgmanikandan thank work,2016-12-29 13:44:23,bakiko,test_Appium,0,0,0,0,,[]
349,350,cool,cool,2016-12-29 13:44:56,mgmanikandan87,test_Appium,0,0,0,1,,[50]
350,351,//XCUIElementTypeOther[3]/XCUIElementTypeOther,xcuielementtypeotherxcuielementtypeother,2016-12-29 13:45:07,mgmanikandan87,test_Appium,0,0,1,1,,[50]
351,352,even this should work,even work,2016-12-29 13:45:18,mgmanikandan87,test_Appium,0,0,1,1,,[50]
352,353,try it,try,2016-12-29 13:45:20,mgmanikandan87,test_Appium,0,0,1,1,,[50]
353,354,"MobileElement ab=(MobileElement)dr.findElement(By.id("""")); [<-CODE->]",mobileelement abmobileelement,2016-12-29 13:45:50,prabudakshan,test_Appium,0,0,0,0,,[50]
354,355,shabinmohan: this works a little bit you can try,shabinmohan work little bite try,2016-12-29 13:46:06,prabudakshan,test_Appium,0,0,1,0,bit little,[50]
355,356,prabudakshan: Sure let me try this one thanks,prabudakshan sure let try one thank,2016-12-29 13:46:24,shabinmohan,test_Appium,1,0,0,0,,[50]
356,357,WC,,2016-12-29 13:46:32,prabudakshan,test_Appium,0,0,1,0,,[50]
357,358,Do not use driver.swipe. It was deprecated in Java 5.0,use deprecate java,2016-12-29 13:46:44,tfcardoso,test_Appium,0,0,0,0,,[51]
358,359,use TouchAction class,use touchaction class,2016-12-29 13:46:53,tfcardoso,test_Appium,0,0,1,0,"class touchaction, to use, touch use, touchaction use",[51]
359,360,tfcardoso: for swipe,tfcardoso swipe,2016-12-29 14:01:48,sourcebits-siddesh,test_Appium,1,0,0,0,,[51]
360,361,?\,,2016-12-29 14:01:52,sourcebits-siddesh,test_Appium,0,0,1,0,,[51]
361,362,yes... you can do press().waitaction().moveTo().release().perform() p.e.,yes presswaitactionmovetoreleaseperform,2016-12-29 14:02:49,tfcardoso,test_Appium,0,0,1,0,,[51]
362,363,"I still didn't adapt my code to it, but I'll have to change all the swipe, tap, zoom, pinch, etc. that I have",still didnt adapt code change swipe tap zoom pinch etc,2016-12-29 14:03:32,tfcardoso,test_Appium,0,0,1,0,did still,[51]
363,364,"set WebDriverWait timeout as 5s,why not give an exception?",set webdriverwait timeout give exception,2016-12-30 02:00:22,Pastel001,test_Appium,0,0,0,0,,[52]
364,365,[<-LINK->],,2016-12-30 02:00:46,Pastel001,test_Appium,0,0,1,0,,[52]
365,366,does anyone know how to turn wifi off on iOS and Android? using appium 1.5.3 and Mocha ( javascript ),anyone know turn wifi ios android use appium mocha javascript,2016-12-30 02:05:28,blueice349,test_Appium,0,0,0,0,"and ios, anyone know, appium use, know one, turn wifi",[53]
366,367,"Hi, there, anyone who use python nosetests framework?",anyone use python nosetests framework,2016-12-30 10:25:17,ReaLau,test_Appium,0,0,0,0,"framework nosetests, nosetests python, python use",[]
367,368,Any of you have taken CMAP Mobile App Test Automation Certification ?,take cmap mobile app test automation certification,2016-12-30 10:36:08,shabinmohan,test_Appium,0,0,0,0,automation test,[54]
368,369,anyone know why appium 1.5.3 will not work with my android emulator? It worked prior to 1.5.3,anyone know appium work android emulator work prior,2016-12-30 18:24:58,blueice349,test_Appium,0,0,1,0,"android emulator, anyone know, appium now, know one",[53]
369,370,blueice349: app is nnot launching ?,blueice app nnot launch,2016-12-31 07:52:32,shabinmohan,test_Appium,1,0,0,0,launch not,"[53, 54]"
370,371,yes its not I have been trying to firgure out what is wrong,yes try firgure wrong,2017-01-02 04:40:27,blueice349,test_Appium,0,0,1,0,,[53]
371,372,it works on Android Device,work android device,2017-01-02 04:40:32,blueice349,test_Appium,0,0,1,0,android device,[53]
372,373,Iam facing an issue to locate an //XCUIElementTypeStaticText elementI tried with different atribute values in relative xpath still not able to identify this elementwhen i printed the pagesourceI am not able to see this element in the xml filesame time when inspecting through Appium-iOS-Inspector I am getting xpath for the same (which is not working)any of you faced any similer kind of issue ?,iam face issue locate xcuielementtypestatictext elementi try different atribute value relative xpath still able identify elementwhen print pagesourcei able see element xml filesame time inspect appiumiosinspector get xpath workingany face similer kind issue,2017-01-02 04:58:02,shabinmohan,test_Appium,0,0,1,0,"a different, atribute different, element see, filesame time, filesame xml, in me, kind similer, relative xpath, still xpath",[53]
373,374,"hey everyone, will Appium 1.6.3 work with XCode 7.3.1? Or do I need to upgrade to XCode8?",everyone appium work xcode need upgrade xcode,2017-01-03 13:29:31,mvanevery,test_Appium,0,0,0,0,,[55]
374,375,it should,,2017-01-04 00:49:18,hardik-d,test_Appium,0,0,0,0,,[56]
375,376,awesome. thank you,awesome thank,2017-01-04 00:49:39,mvanevery,test_Appium,0,0,1,0,,"[55, 57]"
376,377,don't use automationName XCUITest,dont use automationname xcuitest,2017-01-04 00:50:02,hardik-d,test_Appium,0,0,1,0,,"[56, 58]"
377,378,in your caps,cap,2017-01-04 00:50:09,hardik-d,test_Appium,0,0,1,0,,"[56, 59]"
378,379,is that only for Xcode 8?,xcode,2017-01-04 00:50:46,mvanevery,test_Appium,0,0,1,0,,"[57, 60]"
379,380,yes,yes,2017-01-04 00:58:11,hardik-d,test_Appium,0,0,1,0,,"[58, 59]"
380,381,awesome. I will remember that. thank you,awesome remember thank,2017-01-04 01:03:41,mvanevery,test_Appium,0,0,1,0,me r,[60]
381,382,Any of you know what are the check list we have to go through before start iOS automation (mainly for inspecting elements) to find out nothing is missed or not followed proper development standards to name each and every element in app,know check list start ios automation mainly inspect elements find nothing miss follow proper development standards name every element app,2017-01-04 11:00:26,shabinmohan,test_Appium,0,0,0,0,"check list, development proper, development standards, element every, i start",[61]
382,383,from developers side,developers side,2017-01-04 11:01:28,shabinmohan,test_Appium,0,0,1,0,developers side,[61]
383,384,hi :),,2017-01-04 12:47:13,guysegal,test_Appium,0,0,0,1,,[62]
384,385,I'm using appium 1.6 on real iOS 9 device,use appium real ios device,2017-01-04 12:47:26,guysegal,test_Appium,0,0,1,1,appium use,[62]
385,386,and the app launch twice for the appium session,app launch twice appium session,2017-01-04 12:47:46,guysegal,test_Appium,0,0,1,1,"app launch, appium session, launch twice",[62]
386,387,is this the expected behaviour? I only call 'launch' once in my appium client,expect behaviour call launch appium client,2017-01-04 12:48:06,guysegal,test_Appium,0,0,1,1,"a launch, app launch, appium client",[62]
387,388,Hi guys,guy,2017-01-04 12:51:18,siddu09,test_Appium,0,0,0,1,,[62]
388,389,Automation step:A)Upload images from Gallery into Facebook album,automation stepaupload image gallery facebook album,2017-01-04 12:51:20,siddu09,test_Appium,0,0,1,1,,[62]
389,390,Using Mobile Browser can you guys give me some idea,use mobile browser guy give idea,2017-01-04 12:51:55,siddu09,test_Appium,0,0,1,1,,[62]
390,391,?,,2017-01-04 12:51:58,siddu09,test_Appium,0,0,1,1,,[62]
391,392,"Android device, chrome browser",android device chrome browser,2017-01-04 12:52:17,siddu09,test_Appium,0,0,1,0,"android device, browser chrome",[62]
392,393,ok if noboday knows then another question: can I somehow exit a text input field?,noboday know another question somehow exit text input field,2017-01-05 13:54:51,forki,test_Appium,0,0,0,0,"another question, exit somehow, field input, in text, input text, on so, on some",[63]
393,394,not clear@forkiwhat do you mean by exit a text input field,mean exit text input field,2017-01-05 17:38:09,hardik-d,test_Appium,1,0,0,0,"field input, in text, input text",[63]
394,395,click on a different element or some and you will exit,click different element exit,2017-01-05 17:38:44,hardik-d,test_Appium,0,0,1,0,different element,[63]
395,396,hiI'm using appium 1.6 on real iOS 9 deviceand the app launch twice for the appium sessionis this the expected,hiim use appium real ios deviceand app launch twice appium sessionis expect,2017-01-05 19:44:46,guysegal,test_Appium,0,0,0,0,"and app, app launch, appium session, appium sessionis, appium use, launch twice",[]
396,397,hardik-d: yes but then I need to guess an element that has no action.,hardikd yes need guess element action,2017-01-05 20:04:51,forki,test_Appium,1,0,0,0,,[63]
397,398,"no need to guess, click on some logo or picture or something. Not everything is clickable",need guess click logo picture something everything clickable,2017-01-05 20:20:51,RatkoD,test_Appium,0,0,0,0,,[]
398,399,ok - not exactly what I want but seems the only way,exactly want seem way,2017-01-05 20:21:40,forki,test_Appium,0,0,1,0,,[63]
399,400,"yes, usually you enter some text and take some other action like submit a button or verify other elements etc.",yes usually enter text take action like submit button verify elements etc,2017-01-05 20:31:41,hardik-d,test_Appium,0,0,1,0,"a take, action like, but it, elements etc, like submit",[63]
400,401,hope you are not trying to hide the keyboard or some,hope try hide keyboard,2017-01-05 20:32:43,hardik-d,test_Appium,0,0,1,0,hide keyboard,[63]
401,402,the problem with is that you need to click twice,problem need click twice,2017-01-05 20:41:30,forki,test_Appium,0,0,1,0,click twice,[63]
402,403,at least when a text box has focus,least text box focus,2017-01-05 20:41:54,forki,test_Appium,0,0,1,0,box text,[63]
403,404,is someone here using appium with react native? Does you experience difficulties getting elements by accessibility strategy? It seems that testID etc. behaves differently between iOS and Android,use appium react native experience difficulties get elements accessibility strategy seem testid etc behave differently ios android,2017-01-05 20:53:21,guysegal,test_Appium,0,0,0,0,"accessibility strategy, and ios, appium use, difficulties experience, native react",[]
404,405,Is Appium 1.6.3 supposed to be able to run multiple Android emulators concurrently assuming I use separate Appium server instances?,appium suppose able run multiple android emulators concurrently assume use separate appium server instance,2017-01-05 22:30:47,SteffenL,test_Appium,0,0,0,1,"android emulator, appium server, concurrently emulators, instance server, multiple run, separate use",[64]
405,406,"Whenever I try to do it, Appium just cannot seem to handle it. For example, one server instance is supposed to handle one emulator but then it telnets into the other emulator or something.",whenever try appium seem handle example one server instance suppose handle one emulator telnets emulator something,2017-01-05 22:32:27,SteffenL,test_Appium,0,0,1,1,"a try, appium see, emulator one, handle one, instance server, one server, or some, or something",[64]
406,407,"Maybe that's not even it, but it tries to do something with both emulators.",maybe thats even try something emulators,2017-01-05 22:32:50,SteffenL,test_Appium,0,0,1,1,"maybe that, something try",[64]
407,408,"Despite using different server ports, bootstrap ports, chromedriver ports, even UDID (whether it makes a difference or not)",despite use different server port bootstrap port chromedriver port even udid whether make difference,2017-01-05 22:33:38,SteffenL,test_Appium,0,0,1,1,"bootstrap port, different server",[64]
408,409,Not just that. I actually cannot even reliably run tests on two different emulators sequentially.,actually even reliably run test two different emulators sequentially,2017-01-05 22:35:04,SteffenL,test_Appium,0,0,1,0,"different emulators, different two, emulators sequentially, even reliably, r y, reliably run, run test",[64]
409,410,"Sometimes works, sometimes not",sometimes work sometimes,2017-01-05 22:35:25,SteffenL,test_Appium,0,0,1,0,,[64]
410,411,"All these problems lead me to think that Appium is not meant to support it, even through I have read various places that one can do it anyway.",problems lead think appium mean support even read various place one anyway,2017-01-05 22:36:20,SteffenL,test_Appium,0,0,1,0,"any one, lead problems, read various",[64]
411,412,i used to do it previously,use previously,2017-01-05 22:42:34,hardik-d,test_Appium,0,0,0,1,,[65]
412,413,haven't tried on 1.6.3,havent try,2017-01-05 22:42:47,hardik-d,test_Appium,0,0,1,1,,[65]
413,414,"""Despite using different server ports, bootstrap ports, chromedriver ports, even UDID (whether it makes a difference or not)"" this is must",despite use different server port bootstrap port chromedriver port even udid whether make difference must,2017-01-05 22:43:21,hardik-d,test_Appium,0,0,1,1,"bootstrap port, different server",[65]
414,415,"$ appium -p 4754 -bp 4756 -U ""192.168.56.101:5555"" --chromedriver-port 9527// -p is appium port, -bp is bootstrap port, -U is UDID for emulators, --chromedriver-port// to get UDID for genymotion emulators, launch desired emulator then type below:$ adb devices// finally launch tests by passing in additional params$ PORT=4754 UDID=192.168.56.101:5555 PLATFORM=android rspec -b appium_test",appium chromedriverport appium port bootstrap port udid emulators chromedriverport get udid genymotion emulators launch desire emulator type adb devices finally launch test pass additional params port udid platformandroid rspec appiumtest,2017-01-05 22:47:53,hardik-d,test_Appium,0,0,1,1,"adb devices, additional params, appium port, bootstrap port, emulators genymotion, finally launch, get u",[65]
415,416,Thanks for replying,thank reply,2017-01-05 22:47:56,SteffenL,test_Appium,0,0,0,1,,[65]
416,417,this is what has worked before,work,2017-01-05 22:48:11,hardik-d,test_Appium,0,0,1,0,,[65]
417,418,check the ports i am using,check port use,2017-01-05 22:48:21,hardik-d,test_Appium,0,0,1,0,,[65]
418,419,they have to be 10# apart from one instance to another,apart one instance another,2017-01-05 22:48:38,hardik-d,test_Appium,0,0,1,0,instance one,[65]
419,420,Hmm. Isn't -U the same as --udid ?,hmm isnt udid,2017-01-05 22:49:39,SteffenL,test_Appium,0,0,1,1,i m,[65]
420,421,ofcourse i use UDID and PORT in my caps,ofcourse use udid port cap,2017-01-05 22:49:57,hardik-d,test_Appium,0,0,1,0,,[65]
421,422,Sorry,sorry,2017-01-05 22:50:25,SteffenL,test_Appium,0,0,1,1,,[65]
422,423,yes but you start your server and tell it the UDID and have to tell your test code the same,yes start server tell udid tell test code,2017-01-05 22:50:38,hardik-d,test_Appium,0,0,1,0,code test,[65]
423,424,"When I run my tests, I have emulators with UDID ""emulator-5554"" and ""emulator-5556"". How do I know what to tell Appium?",run test emulators udid emulator emulator know tell appium,2017-01-05 22:50:57,SteffenL,test_Appium,0,0,1,0,"emulator or, run test",[65]
424,425,Or does the parameter set the UDID in the emulator as well?,parameter set udid emulator well,2017-01-05 22:51:37,SteffenL,test_Appium,0,0,1,0,"or we, parameter set",[65]
425,426,in ruby,ruby,2017-01-05 22:52:19,hardik-d,test_Appium,0,0,1,0,,[65]
426,427,"Hmm. Not sure what that appium_lib is so I will check that out. Maybe I could just put the UDID inside my ""default-capabilities.json"" file?",hmm sure appiumlib check maybe put udid inside file,2017-01-05 22:55:04,SteffenL,test_Appium,0,0,1,0,did i,[65]
427,428,so basically you have to tell your driver to talk to which port,basically tell driver talk port,2017-01-05 22:55:08,hardik-d,test_Appium,0,0,1,0,,[65]
428,429,figure ^^ out in whatever appium client lib you are using,figure whatever appium client lib use,2017-01-05 22:55:59,hardik-d,test_Appium,0,0,1,0,"appium client, appium whatever, client lib",[65]
429,430,you using java/python/js?,use javapythonjs,2017-01-05 22:56:16,hardik-d,test_Appium,0,0,1,0,,[65]
430,431,Python,python,2017-01-05 22:56:21,SteffenL,test_Appium,0,0,1,0,,[65]
431,432,I tried to set the UDID to something random so maybe that is the problem.,try set udid something random maybe problem,2017-01-05 22:56:39,SteffenL,test_Appium,0,0,1,0,random something,[65]
432,433,k,,2017-01-05 22:56:40,hardik-d,test_Appium,0,0,1,0,,[65]
433,434,I just do not know what/who decides what the UDID of the emulator will be.,know whatwho decide udid emulator,2017-01-05 22:57:15,SteffenL,test_Appium,0,0,1,0,know what,[65]
434,435,If it's Appium then maybe it will work.,appium maybe work,2017-01-05 22:57:25,SteffenL,test_Appium,0,0,1,0,,[65]
435,436,server has to know exact UDID to talk to and your driver has to know what UDID and appium port to talk to,server know exact udid talk driver know udid appium port talk,2017-01-05 22:57:36,hardik-d,test_Appium,0,0,1,0,"appium port, exact know",[65]
436,437,UDID is unique per device/emulator,udid unique per deviceemulator,2017-01-05 22:57:57,hardik-d,test_Appium,0,0,1,0,per unique,[65]
437,438,has nothing to do with appium,nothing appium,2017-01-05 22:58:03,hardik-d,test_Appium,0,0,1,0,,[65]
438,439,So maybe it's set when I create the AVD then,maybe set create avd,2017-01-05 22:58:16,SteffenL,test_Appium,0,0,1,0,a create,[65]
439,440,yes,yes,2017-01-05 22:58:21,hardik-d,test_Appium,0,0,1,0,,[65]
440,441,Okay I will try :D,okay try,2017-01-05 22:58:22,SteffenL,test_Appium,0,0,1,0,,[65]
441,442,if your emulator/avd is running,emulatoravd run,2017-01-05 22:58:31,hardik-d,test_Appium,0,0,1,0,,[65]
442,443,typing adb devices should give you the UDID,type adb devices give udid,2017-01-05 22:58:44,hardik-d,test_Appium,0,0,1,0,adb devices,[65]
443,444,"Thank you, Hardik! I will be right back. Need to switch from Windows to macOS where I do the development/testing.",thank hardik right back need switch windows macos developmenttesting,2017-01-05 22:59:51,SteffenL,test_Appium,0,0,1,1,back right,"[65, 66]"
444,445,Hmm. I do not think it worked out the way I expected.,hmm think work way expect,2017-01-05 23:06:07,SteffenL,test_Appium,0,0,1,1,,"[65, 66]"
445,446,"I launched one emulator (Android 5.1) andadb devicesgave me ""emulator-5554"". Then I quit the emulator and launched another one (Android 7.1). This time,adb devicesalso gave me ""emulator-5554"".",launch one emulator android andadb devicesgave emulator quit emulator launch another one android time adb devicesalso give emulator,2017-01-05 23:07:42,SteffenL,test_Appium,0,0,1,1,"a android, a launch, a me, a or, adb devices, adb devicesalso, an android, an emulator, and android, and emulator, and id, andadb devicesgave, android emulator, another one, emulator one, on other","[65, 66]"
446,447,"If I then start up the first emulator again (Android 5.1), its UDID appears to be ""emulator-5556"".",start first emulator android udid appear emulator,2017-01-05 23:09:28,SteffenL,test_Appium,0,0,1,1,"a or, an emulator, and emulator, android emulator, emulator first","[65, 66]"
447,448,I don't know but maybe this is a problem for Appium?,dont know maybe problem appium,2017-01-05 23:10:31,SteffenL,test_Appium,0,0,1,0,"a problem, dont know",[65]
448,449,"I have an idea. I can try to use the avdArgs capability to pass the ""-port"" parameter to the emulator. ""Set the console port number for this emulator instance to <port>. The console port number must be an even integer between 5554 and 5584, inclusive. <port>+1 must also be free and will be reserved for adb.""",idea try use avdargs capability pass port parameter emulator set console port number emulator instance console port number must even integer inclusive must free reserve adb,2017-01-05 23:14:37,SteffenL,test_Appium,0,0,1,0,"a try, console port, emulator instance, even integer, must number, number port",[65]
449,450,That may make the UDID consistent at least.,may make udid consistent least,2017-01-05 23:15:08,SteffenL,test_Appium,0,0,1,0,make may,[65]
450,451,"In the end, I decided to create an issue on GitHub: [<-ISSUE->]",end decide create issue github,2017-01-06 04:41:39,SteffenL,test_Appium,0,0,1,0,,[65]
451,452,guysegal: so testID has an observable effect for appium for you? I set it for a couple of images in my react native android app and appium pagesource didn't change at all. How is this supposed to work?,guysegal testid observable effect appium set couple image react native android app appium pagesource didnt change suppose work,2017-01-06 10:14:21,forki,test_Appium,0,0,0,0,"a android, a native, an native, android app, android native, appium pagesource, did pagesource, effect observable, image r, native react",[66]
452,453,forki: I'm adding these properties to the component props:,forki add properties component prop,2017-01-06 11:34:31,guysegal,test_Appium,1,0,0,0,add i,[66]
453,454,"{ testID: testID, accessible:true, accessibilityLabel:testID }",testid testid accessibletrue accessibilitylabeltestid,2017-01-06 11:34:31,guysegal,test_Appium,0,0,1,0,,[66]
454,455,in android it works in most of the places you'll put it. I'm having difficulties to understand how it works is iOS,android work place youll put difficulties understand work ios,2017-01-06 11:35:04,guysegal,test_Appium,0,0,1,0,i work,[66]
455,456,"a component that have these props is reachable by appium android, but not always in appium ios",component prop reachable appium android always appium ios,2017-01-06 11:35:31,guysegal,test_Appium,0,0,1,0,"a android, an appium, and appium, android appium, appium ios, i m",[66]
456,457,I'm probably doing something wrong,probably something wrong,2017-01-06 11:35:39,guysegal,test_Appium,0,0,1,0,something wrong,[66]
457,458,Anyone ever executed test with two android devices connected to the same appium server? I'm getting this error message:,anyone ever execute test two android devices connect appium server get error message,2017-01-06 11:35:47,guysegal,test_Appium,0,0,1,0,"android device, android devices, android two, appium server, error message, me r",[66]
458,459,"""A new session could not be created. Details: Problem getting session data for driver type AndroidDriver; does it implement 'get driverData'?""",new session create detail problem get session data driver type androiddriver implement get driverdata,2017-01-06 11:36:45,guysegal,test_Appium,0,0,1,0,"data session, driver type, new session",[66]
459,460,the weird thing is that the same test with iOS & Android devices connected runs successfully,weird thing test ios android devices connect run successfully,2017-01-06 11:37:15,guysegal,test_Appium,0,0,1,0,"and ios, android device, android devices, thing weird",[66]
460,461,guysegal: how do you find that element after that in appium? what is your selector?,guysegal find element appium selector,2017-01-06 11:43:50,forki,test_Appium,1,0,0,0,element find,[66]
461,462,yes I am. I'm using accessibility selector,yes use accessibility selector,2017-01-06 12:00:41,guysegal,test_Appium,0,0,1,0,"accessibility selector, accessibility use",[66]
462,463,no xpath?,xpath,2017-01-06 12:22:12,forki,test_Appium,0,0,1,0,,[66]
463,464,I always thought testID would somehow map to a resource-id,always think testid somehow map resourceid,2017-01-06 12:22:36,forki,test_Appium,0,0,1,0,map somehow,[66]
464,465,"is anyone using appium with node? i can't seem to getbrowser.execute('mobile:scroll', {'direction':'down'})to work ...",anyone use appium node seem directiondownto work,2017-01-06 21:09:34,reywinters03,test_Appium,0,0,0,0,"appium use, to work",[67]
465,466,i tried using touchAction but it says it's not yet implemented,try use touchaction say yet implement,2017-01-06 21:10:16,reywinters03,test_Appium,0,0,1,0,"to use, touch use, touchaction use",[67]
466,467,i tried using touchAction but it says it's not yet implemented,try use touchaction say yet implement,2017-01-06 21:10:16,reywinters03,test_Appium,0,0,1,0,"to use, touch use, touchaction use",[67]
467,468,none of touch action is implemented?,none touch action implement,2017-01-06 21:44:37,hardik-d,test_Appium,0,0,0,1,action touch,[68]
468,469,or a particular touchaction method isn't,particular touchaction method isnt,2017-01-06 21:44:49,hardik-d,test_Appium,0,0,1,1,"i method, is method, me on, method touchaction, particular touchaction",[68]
