chatroom,group,html,id,issues,mentions,sent,text,urls,username
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""arthurnn"" class=""mention"">@arthurnn</span> check this <span data-link-type=""issue"" data-issue=""752"" class=""issue"">#752</span> ",5481e4963214a9bf2b42cfeb,752,arthurnn,2014-12-05T17:00:06.202Z,@arthurnn check this #752 ,,TheSooth
24pullrequests/24pullrequests,Ruby,"hey <span data-link-type=""mention"" data-screen-name=""TheSooth"" class=""mention"">@TheSooth</span> , as you are here, do you mind squashing the commits on <span data-link-type=""issue"" data-issue=""751"" class=""issue"">#751</span> ?",5481e4bc3214a9bf2b42cff0,751,TheSooth,2014-12-05T17:00:44.602Z,"hey @TheSooth , as you are here, do you mind squashing the commits on #751 ?",,arthurnn
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""arthurnn"" class=""mention"">@arthurnn</span> mm, what u mean?",5481e5a33c7d9a685937fdde,,arthurnn,2014-12-05T17:04:35.046Z,#NAME?,,TheSooth
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""TheSooth"" class=""mention"">@TheSooth</span> <code>git rebase -i HEAD~11</code>",5481eb343214a9bf2b42d0a3,,TheSooth,2014-12-05T17:28:20.012Z,@TheSooth `git rebase -i HEAD~11`,,arthurnn
24pullrequests/24pullrequests,Ruby,and squash all commits in one,5481eb3a3214a9bf2b42d0a5,,,2014-12-05T17:28:26.021Z,and squash all commits in one,,arthurnn
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""arthurnn"" class=""mention"">@arthurnn</span> k, will do later, right now don’t have a time to resolve conflicts :(",5481ed6d3c7d9a685937fea7,,arthurnn,2014-12-05T17:37:49.315Z,"@arthurnn k, will do later, right now don’t have a time to resolve conflicts :(",,TheSooth
24pullrequests/24pullrequests,Ruby,"kk.. if you squash all at once, should have no conflicts.",5481ed8b3214a9bf2b42d0d7,,,2014-12-05T17:38:19.980Z,"kk.. if you squash all at once, should have no conflicts.",,arthurnn
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""arthurnn"" class=""mention"">@arthurnn</span> I squash some commits",5481f0f03214a9bf2b42d132,,arthurnn,2014-12-05T17:52:48.295Z,#NAME?,,TheSooth
24pullrequests/24pullrequests,Ruby,Evening,5481fab83214a9bf2b42d246,,,2014-12-05T18:34:32.046Z,Evening,,andrew
24pullrequests/24pullrequests,Ruby,hello :rabbit: :rabbit2: ,5481faee3214a9bf2b42d250,,,2014-12-05T18:35:26.215Z,hello :rabbit: :rabbit2: ,,arthurnn
24pullrequests/24pullrequests,Ruby,How&#39;s it all going?,5481fafa3214a9bf2b42d252,,,2014-12-05T18:35:38.033Z,How's it all going?,,andrew
24pullrequests/24pullrequests,Ruby,I&#39;ve been driving all day,5481faff3214a9bf2b42d254,,,2014-12-05T18:35:43.466Z,I've been driving all day,,andrew
24pullrequests/24pullrequests,Ruby,everything good... 1pm here yet... i drove lot yesterday.. we went Karting =) super fun,5481fb156bb3149254914fcb,,,2014-12-05T18:36:05.508Z,everything good... 1pm here yet... i drove lot yesterday.. we went Karting =) super fun,,arthurnn
24pullrequests/24pullrequests,Ruby,nice,5481fb303c7d9a6859380034,,,2014-12-05T18:36:32.506Z,nice,,andrew
24pullrequests/24pullrequests,Ruby,:car: ,5481fb343c7d9a6859380035,,,2014-12-05T18:36:36.969Z,:car: ,,andrew
24pullrequests/24pullrequests,Ruby,does 24pr need to be deployed?,5481fbc66bb3149254914fda,,,2014-12-05T18:39:02.016Z,does 24pr need to be deployed?,,andrew
24pullrequests/24pullrequests,Ruby,only saw minor PRs this morning... mostly related to i18n ..,5481fbda6bb3149254914fe0,,,2014-12-05T18:39:22.929Z,only saw minor PRs this morning... mostly related to i18n ..,,arthurnn
24pullrequests/24pullrequests,Ruby,but a deploy would be nice.,5481fbde3214a9bf2b42d274,,,2014-12-05T18:39:26.719Z,but a deploy would be nice.,,arthurnn
24pullrequests/24pullrequests,Ruby,:ship: ,5481fbe46bb3149254914fe4,,,2014-12-05T18:39:32.452Z,:ship: ,,andrew
24pullrequests/24pullrequests,Ruby,rolling it out now,5481fbe86bb3149254914fe5,,,2014-12-05T18:39:36.323Z,rolling it out now,,andrew
24pullrequests/24pullrequests,Ruby,shipped it,5481fcf26bb3149254915013,,,2014-12-05T18:44:02.478Z,shipped it,,andrew
24pullrequests/24pullrequests,Ruby,"<p><span data-link-type=""mention"" data-screen-name=""andrew"" class=""mention"">@andrew</span> <span data-link-type=""mention"" data-screen-name=""arthurnn"" class=""mention"">@arthurnn</span><br><a href=""http://24pullrequests.com/about"" rel=""nofollow"" target=""_blank"" class=""link"">http://24pullrequests.com/about</a></p><p>Contributors section is broken :worried: </p>",5481fe573214a9bf2b42d2c1,,"andrew, arthurnn",2014-12-05T18:49:59.906Z,"@andrew @arthurnn 
http://24pullrequests.com/about

Contributors section is broken :worried: ",http://24pullrequests.com/about,TheSooth
24pullrequests/24pullrequests,Ruby,"<a href=""http://24pullrequests.com/humans.txt"" rel=""nofollow"" target=""_blank"" class=""link"">http://24pullrequests.com/humans.txt</a> too",5481fe9f3c7d9a68593800b0,,,2014-12-05T18:51:11.292Z,http://24pullrequests.com/humans.txt too,http://24pullrequests.com/humans.txt,arthurnn
24pullrequests/24pullrequests,Ruby,:(,5481feab3c7d9a68593800b1,,,2014-12-05T18:51:23.705Z,:(,,TheSooth
24pullrequests/24pullrequests,Ruby,"most likely <span data-link-type=""issue"" data-issue=""704"" class=""issue"">#704</span> caused... wanna revert it ?",5481feba3c7d9a68593800b3,704,,2014-12-05T18:51:38.875Z,most likely #704 caused... wanna revert it ?,,arthurnn
24pullrequests/24pullrequests,Ruby,lol,5481fed36bb3149254915044,,,2014-12-05T18:52:03.720Z,lol,,andrew
24pullrequests/24pullrequests,Ruby,not deployed it yet,5481fed66bb3149254915045,,,2014-12-05T18:52:06.911Z,not deployed it yet,,andrew
24pullrequests/24pullrequests,Ruby,really ?!? ,5481fedf6bb3149254915048,,,2014-12-05T18:52:15.002Z,really ?!? ,,arthurnn
24pullrequests/24pullrequests,Ruby,now i am confused.. lol,5481fee23c7d9a68593800ba,,,2014-12-05T18:52:18.558Z,now i am confused.. lol,,arthurnn
24pullrequests/24pullrequests,Ruby,well just did,5481fee53c7d9a68593800bc,,,2014-12-05T18:52:21.265Z,well just did,,andrew
24pullrequests/24pullrequests,Ruby,"after <span data-link-type=""mention"" data-screen-name=""TheSooth"" class=""mention"">@TheSooth</span> said",5481feeb3214a9bf2b42d2cc,,TheSooth,2014-12-05T18:52:27.837Z,after @TheSooth said,,andrew
24pullrequests/24pullrequests,Ruby,I&#39;m investigating now,5481fef06bb314925491504e,,,2014-12-05T18:52:32.521Z,I'm investigating now,,andrew
24pullrequests/24pullrequests,Ruby,appears,5481ff323c7d9a68593800c9,,,2014-12-05T18:53:38.715Z,appears,,TheSooth
24pullrequests/24pullrequests,Ruby,"huh, right now again broken :(",5481ffb33214a9bf2b42d2ed,,,2014-12-05T18:55:47.438Z,"huh, right now again broken :(",,TheSooth
24pullrequests/24pullrequests,Ruby,I&#39;m working on that bit atm,548200963c7d9a68593800f5,,,2014-12-05T18:59:34.026Z,I'm working on that bit atm,,andrew
24pullrequests/24pullrequests,Ruby,needs a little simplifcation as its hurting my brain,5482009f3c7d9a68593800f6,,,2014-12-05T18:59:43.885Z,needs a little simplifcation as its hurting my brain,,andrew
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""andrew"" class=""mention"">@andrew</span> I can work on the caching part, if you want to just remove it for now..",548201416bb31492549150a1,,andrew,2014-12-05T19:02:25.067Z,#NAME?,,arthurnn
24pullrequests/24pullrequests,Ruby,"also , I can take a look later today. If you want just to revert it for now.",548201516bb31492549150a4,,,2014-12-05T19:02:41.697Z,"also , I can take a look later today. If you want just to revert it for now.",,arthurnn
24pullrequests/24pullrequests,Ruby,dont worry,548201d16bb31492549150b3,,,2014-12-05T19:04:49.803Z,dont worry,,andrew
24pullrequests/24pullrequests,Ruby,I got it,548201d26bb31492549150b4,,,2014-12-05T19:04:50.873Z,I got it,,andrew
24pullrequests/24pullrequests,Ruby,:+1: ,548201d73214a9bf2b42d339,,,2014-12-05T19:04:55.437Z,:+1: ,,andrew
24pullrequests/24pullrequests,Ruby,:herb: :heart: ,548201de3214a9bf2b42d33c,,,2014-12-05T19:05:02.622Z,:herb: :heart: ,,arthurnn
24pullrequests/24pullrequests,Ruby,Got some nice code working,54820bf73214a9bf2b42d449,,,2014-12-05T19:48:07.388Z,Got some nice code working,,andrew
24pullrequests/24pullrequests,Ruby,broke so many specs,54820bfb3214a9bf2b42d44a,,,2014-12-05T19:48:11.992Z,broke so many specs,,andrew
24pullrequests/24pullrequests,Ruby,got to mock out all the github rate limit checks :/,54820c086bb31492549151da,,,2014-12-05T19:48:24.967Z,got to mock out all the github rate limit checks :/,,andrew
24pullrequests/24pullrequests,Ruby,"wanted to do more 24pr toinght, but stuck on natter. have to get some live before BBC click airs at 2:30am...",548211a63214a9bf2b42d4c2,,,2014-12-05T20:12:22.969Z,"wanted to do more 24pr toinght, but stuck on natter. have to get some live before BBC click airs at 2:30am...",,danbartlett
24pullrequests/24pullrequests,Ruby,*something,548211ae6bb314925491526d,,,2014-12-05T20:12:30.205Z,*something,,danbartlett
24pullrequests/24pullrequests,Ruby,:poop: ,548211bd3c7d9a6859380299,,,2014-12-05T20:12:45.340Z,:poop: ,,danbartlett
24pullrequests/24pullrequests,Ruby,"Hey, anyone around?",54835de86bb314925491689c,,,2014-12-06T19:50:00.044Z,"Hey, anyone around?",,danbartlett
24pullrequests/24pullrequests,Ruby,"If I miss a day, is it possible to catch up later?",54835e303c7d9a6859381881,,,2014-12-06T19:51:12.038Z,"If I miss a day, is it possible to catch up later?",,jackhughesweb
24pullrequests/24pullrequests,Ruby,I hope so,54835e473c7d9a6859381884,,,2014-12-06T19:51:35.520Z,I hope so,,maxjacobson
24pullrequests/24pullrequests,Ruby,Wondering if anyone has experience dealing with GitHub rate limits,54835e566bb31492549168b3,,,2014-12-06T19:51:50.791Z,Wondering if anyone has experience dealing with GitHub rate limits,,danbartlett
24pullrequests/24pullrequests,Ruby,"I&#39;ve registered a GH application for a gem that makes lots of requests, but as far as I can see, the user using the gem would have to login to get the improved rate limit",54835eae3214a9bf2b42eb34,,,2014-12-06T19:53:18.147Z,"I've registered a GH application for a gem that makes lots of requests, but as far as I can see, the user using the gem would have to login to get the improved rate limit",,danbartlett
24pullrequests/24pullrequests,Ruby,not sure if there&#39;s a way of improving the rate limit for a user-less application,54835ebc3c7d9a6859381894,,,2014-12-06T19:53:32.889Z,not sure if there's a way of improving the rate limit for a user-less application,,danbartlett
24pullrequests/24pullrequests,Ruby,I think that&#39;s right,54835ec93214a9bf2b42eb3a,,,2014-12-06T19:53:45.163Z,I think that's right,,maxjacobson
24pullrequests/24pullrequests,Ruby,"both <a href=""https://github.com/mscoutermarsh/scrum_yo"" rel=""nofollow"" target=""_blank"" class=""link"">https://github.com/mscoutermarsh/scrum_yo</a> and <a href=""https://github.com/square/square.github.io/#development"" rel=""nofollow"" target=""_blank"" class=""link"">https://github.com/square/square.github.io/#development</a> (two random projects I&#39;ve come across recently that use the GitHub API) encourage the user to save an API token in ~/.netrc",54835ef56bb31492549168c5,,,2014-12-06T19:54:29.284Z,both https://github.com/mscoutermarsh/scrum_yo and https://github.com/square/square.github.io/#development (two random projects I've come across recently that use the GitHub API) encourage the user to save an API token in ~/.netrc,"https://github.com/mscoutermarsh/scrum_yo, https://github.com/square/square.github.io/#development",maxjacobson
24pullrequests/24pullrequests,Ruby,"Hello everyone, I am new to &quot;developing&quot; I was wondering what I could do to help out?",54835f763c7d9a68593818a8,,,2014-12-06T19:56:38.818Z,"Hello everyone, I am new to ""developing"" I was wondering what I could do to help out?",,Toni-Burley
24pullrequests/24pullrequests,Ruby,"thanks <span data-link-type=""mention"" data-screen-name=""maxjacobson"" class=""mention"">@maxjacobson</span> those links are helpful",548365513c7d9a6859381924,,maxjacobson,2014-12-06T20:21:37.811Z,thanks @maxjacobson those links are helpful,,danbartlett
24pullrequests/24pullrequests,Ruby,is it &quot;bad form&quot; or against the spirit of 24PRs to submit PRs against your own repos?,548378fe6bb3149254916b49,,,2014-12-06T21:45:34.599Z,"is it ""bad form"" or against the spirit of 24PRs to submit PRs against your own repos?",,SimonS
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""simons"" class=""mention"">@simons</span> I do it ;)",548379593214a9bf2b42edfd,,simons,2014-12-06T21:47:05.171Z,@simons I do it ;),,andrew
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""andrew"" class=""mention"">@andrew</span> cool, as long as I have at least one fellow abuser :D",548379d53214a9bf2b42ee0c,,andrew,2014-12-06T21:49:09.026Z,#NAME?,,SimonS
24pullrequests/24pullrequests,Ruby,Deploy coming up,548425be7af58c8e42df423d,,,2014-12-07T10:02:38.821Z,Deploy coming up,,andrew
24pullrequests/24pullrequests,Ruby,Morning everyone,548425c7cc90a1234ab21811,,,2014-12-07T10:02:47.984Z,Morning everyone,,andrew
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""muan"" class=""mention"">@muan</span> I just deployed your new profile, it looks great!",54842872cc90a1234ab2183f,,muan,2014-12-07T10:14:10.898Z,"@muan I just deployed your new profile, it looks great!",,andrew
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""muan"" class=""mention"">@muan</span> wow :+1: ",54843dd47af58c8e42df4392,,muan,2014-12-07T11:45:24.078Z,@muan wow :+1: ,,despo
24pullrequests/24pullrequests,Ruby,"Hey <span data-link-type=""mention"" data-screen-name=""despo"" class=""mention"">@despo</span> ",54843e487af58c8e42df4397,,despo,2014-12-07T11:47:20.404Z,Hey @despo ,,andrew
24pullrequests/24pullrequests,Ruby,Felix has kennel cough,54843e4d7af58c8e42df4399,,,2014-12-07T11:47:25.449Z,Felix has kennel cough,,andrew
24pullrequests/24pullrequests,Ruby,He and Lauren won&#39;t be coming to London,54843e5ccc90a1234ab2194d,,,2014-12-07T11:47:40.448Z,He and Lauren won't be coming to London,,andrew
24pullrequests/24pullrequests,Ruby,for codebar,54843e65cc90a1234ab2194f,,,2014-12-07T11:47:49.602Z,for codebar,,andrew
24pullrequests/24pullrequests,Ruby,oh! :( I hope he gets better soon!,54843e7ccc90a1234ab21953,,,2014-12-07T11:48:12.066Z,oh! :( I hope he gets better soon!,,despo
24pullrequests/24pullrequests,Ruby,he&#39;s not allowed to see other dogs for 2 weeks,54843e8ccc90a1234ab21954,,,2014-12-07T11:48:28.451Z,he's not allowed to see other dogs for 2 weeks,,andrew
24pullrequests/24pullrequests,Ruby,it&#39;s nothing serious right?,54843eb33b2e96fc627d2ec7,,,2014-12-07T11:49:07.232Z,it's nothing serious right?,,despo
24pullrequests/24pullrequests,Ruby,nah he&#39;ll be fine,54843ed47af58c8e42df43a2,,,2014-12-07T11:49:40.649Z,nah he'll be fine,,andrew
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""andrew"" class=""mention"">@andrew</span> did you run migrations in prod?",548441da3b2e96fc627d2ef8,,andrew,2014-12-07T12:02:34.085Z,#NAME?,,despo
24pullrequests/24pullrequests,Ruby,yeah,5484422ecc90a1234ab21982,,,2014-12-07T12:03:58.472Z,yeah,,andrew
24pullrequests/24pullrequests,Ruby,not sure what&#39;s up with that,548442327af58c8e42df43c7,,,2014-12-07T12:04:02.727Z,not sure what's up with that,,andrew
24pullrequests/24pullrequests,Ruby,yes i cant see anything obvious..,548442c7cc90a1234ab2198b,,,2014-12-07T12:06:31.791Z,yes i cant see anything obvious..,,despo
24pullrequests/24pullrequests,Ruby,Maybe restarting the app?,548443ffcc90a1234ab219a7,,,2014-12-07T12:11:43.248Z,Maybe restarting the app?,,despo
24pullrequests/24pullrequests,Ruby,"guys, I remember someone else reporting about this as well.. but I cant find all my organizations in my profile at 24pr.com. The ones I was part of last december are only showing up.",5484448acc90a1234ab219a9,,,2014-12-07T12:14:02.736Z,"guys, I remember someone else reporting about this as well.. but I cant find all my organizations in my profile at 24pr.com. The ones I was part of last december are only showing up.",,steverob
24pullrequests/24pullrequests,Ruby,"someone did, but we hadn&#39;t run the organisations task at that time, it was eventually sorted",548444cb3b2e96fc627d2f2c,,,2014-12-07T12:15:07.008Z,"someone did, but we hadn't run the organisations task at that time, it was eventually sorted",,despo
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""steverob"" class=""mention"">@steverob</span> i can only see two in your github profile",548444f83b2e96fc627d2f2f,,steverob,2014-12-07T12:15:52.996Z,#NAME?,,despo
24pullrequests/24pullrequests,Ruby,are you sure its not a privacy issue? are you a public member of the other orgs?,54844500cc90a1234ab219ac,,,2014-12-07T12:16:00.986Z,are you sure its not a privacy issue? are you a public member of the other orgs?,,despo
24pullrequests/24pullrequests,Ruby,"Hehe lemme check. Ah! you are right. Something is up on my side!! Sorry for that <span data-link-type=""mention"" data-screen-name=""despo"" class=""mention"">@despo</span>  :)",548445837af58c8e42df4409,,despo,2014-12-07T12:18:11.662Z,Hehe lemme check. Ah! you are right. Something is up on my side!! Sorry for that @despo  :),,steverob
24pullrequests/24pullrequests,Ruby,Thanks,548445c73b2e96fc627d2f3c,,,2014-12-07T12:19:19.165Z,Thanks,,steverob
24pullrequests/24pullrequests,Ruby,"No problem, I&#39;ll check if the task is scheduled, or else we can run it later",548445c9cc90a1234ab219b5,,,2014-12-07T12:19:21.942Z,"No problem, I'll check if the task is scheduled, or else we can run it later",,despo
24pullrequests/24pullrequests,Ruby,Ok great!,548445d33b2e96fc627d2f3f,,,2014-12-07T12:19:31.382Z,Ok great!,,steverob
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""muan"" class=""mention"">@muan</span> the new profile is awesome!! :heart:",5484ac103b2e96fc627d34e1,,muan,2014-12-07T19:35:44.289Z,@muan the new profile is awesome!! :heart:,,luanmuniz
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""luanmuniz"" class=""mention"">@luanmuniz</span> :D thanks",5484b3087af58c8e42df4a04,,luanmuniz,2014-12-07T20:05:28.747Z,#NAME?,,muan
24pullrequests/24pullrequests,Ruby,evening!,5484b4723b2e96fc627d3576,,,2014-12-07T20:11:30.697Z,evening!,,andrew
24pullrequests/24pullrequests,Ruby,Just got back from a weekend away,5484b47c3b2e96fc627d3578,,,2014-12-07T20:11:40.406Z,Just got back from a weekend away,,andrew
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""andrew"" class=""mention"">@andrew</span> hai just as a fun fact(or maybe you&#39;d have an opinion on this), with the translation we&#39;re working on, we&#39;re actually leaning towards using Christmas instead of Holidays. Mainly because there&#39;s no holidays on/around 12/25 in Taiwan. ",5484bc947af58c8e42df4b11,,andrew,2014-12-07T20:46:12.180Z,"@andrew hai just as a fun fact(or maybe you'd have an opinion on this), with the translation we're working on, we're actually leaning towards using Christmas instead of Holidays. Mainly because there's no holidays on/around 12/25 in Taiwan. ",,muan
24pullrequests/24pullrequests,Ruby,While Christmas as a commercial holiday still exists. :grimacing: ,5484bcb5cc90a1234ab22083,,,2014-12-07T20:46:45.933Z,While Christmas as a commercial holiday still exists. :grimacing: ,,muan
24pullrequests/24pullrequests,Ruby,Ahhh,5484bd6f7af58c8e42df4b2d,,,2014-12-07T20:49:51.794Z,Ahhh,,andrew
24pullrequests/24pullrequests,Ruby,thats fine,5484bd753b2e96fc627d367a,,,2014-12-07T20:49:57.256Z,thats fine,,andrew
24pullrequests/24pullrequests,Ruby,:D,5484bf1ccc90a1234ab220b8,,,2014-12-07T20:57:00.525Z,:D,,muan
24pullrequests/24pullrequests,Ruby,Morning all,548580c73b2e96fc627d4399,,,2014-12-08T10:43:19.874Z,Morning all,,andrew
24pullrequests/24pullrequests,Ruby,"Hello <span data-link-type=""mention"" data-screen-name=""andrew"" class=""mention"">@andrew</span>. It is the 8th now, so I am already too late to post 24 PRs - and keep up with regular life. But nevertheless I will check into the chat occasionally as motivation to keep at it. Thanks for doing this.",548592b4cc90a1234ab22f7d,,andrew,2014-12-08T11:59:48.862Z,"Hello @andrew. It is the 8th now, so I am already too late to post 24 PRs - and keep up with regular life. But nevertheless I will check into the chat occasionally as motivation to keep at it. Thanks for doing this.",,dcorking
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""dcorking"" class=""mention"">@dcorking</span> you don&#39;t have to do one per day",5485b1f97ab79e830bd7e73f,,dcorking,2014-12-08T14:13:13.447Z,@dcorking you don't have to do one per day,,andrew
24pullrequests/24pullrequests,Ruby,can do a few in one day to catch up,5485b202e37ff191423d9401,,,2014-12-08T14:13:22.760Z,can do a few in one day to catch up,,andrew
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""andrew"" class=""mention"">@andrew</span> that means a couple of PRs a day in a busy December. It <em>might</em> happen if I find shallow bugs to resolve.  Congrats to you and your team for selling out Bath Ruby early bird tickets today. Is that a &#39;zero day sellout&#39; ?",5485bedb5265ef740bf70e3b,,andrew,2014-12-08T15:08:11.358Z,@andrew that means a couple of PRs a day in a busy December. It _might_ happen if I find shallow bugs to resolve.  Congrats to you and your team for selling out Bath Ruby early bird tickets today. Is that a 'zero day sellout' ?,,dcorking
24pullrequests/24pullrequests,Ruby,Lots of tickets coming available in the next few weeks,5485bf1e7ab79e830bd7e8ab,,,2014-12-08T15:09:18.812Z,Lots of tickets coming available in the next few weeks,,andrew
24pullrequests/24pullrequests,Ruby,cool!,5485c29f7ab79e830bd7e92a,,,2014-12-08T15:24:15.097Z,cool!,,dcorking
24pullrequests/24pullrequests,Ruby,Lots of the suggested projects don&#39;t have open issues. Are we suppose to guess? Can we make it a requirement to show them on the site? Or maybe add a suggestion to do so when they submit the suggestion?,5485ce255265ef740bf71080,,,2014-12-08T16:13:25.914Z,Lots of the suggested projects don't have open issues. Are we suppose to guess? Can we make it a requirement to show them on the site? Or maybe add a suggestion to do so when they submit the suggestion?,,blainesch
24pullrequests/24pullrequests,Ruby,"Hi guys, im out of sources for PR :(",5485d08ae37ff191423d9829,,,2014-12-08T16:23:38.671Z,"Hi guys, im out of sources for PR :(",,luanmuniz
24pullrequests/24pullrequests,Ruby,does anybody have a project or a issue that i can help? :),5485d0945265ef740bf710ed,,,2014-12-08T16:23:48.734Z,does anybody have a project or a issue that i can help? :),,luanmuniz
24pullrequests/24pullrequests,Ruby,"Try <a href=""http://24pullrequests.com/projects"" rel=""nofollow"" target=""_blank"" class=""link"">http://24pullrequests.com/projects</a> ?",5485d1b047491239558cbb0d,,,2014-12-08T16:28:32.033Z,Try http://24pullrequests.com/projects ?,http://24pullrequests.com/projects,barisbalic
24pullrequests/24pullrequests,Ruby,"yeah, but we have a lot of projects that just dont have any issues open :(",5485d43c5265ef740bf711c7,,,2014-12-08T16:39:24.465Z,"yeah, but we have a lot of projects that just dont have any issues open :(",,luanmuniz
24pullrequests/24pullrequests,Ruby,Or the project it is too big and i need to spend a lot of time understanding the project first and then make the change and send the PR ,5485d4485265ef740bf711c8,,,2014-12-08T16:39:36.063Z,Or the project it is too big and i need to spend a lot of time understanding the project first and then make the change and send the PR ,,luanmuniz
24pullrequests/24pullrequests,Ruby,evening all,5485d585e37ff191423d993c,,,2014-12-08T16:44:53.087Z,evening all,,andrew
24pullrequests/24pullrequests,Ruby,there are some open issues on 24pr that need some help,5485d58f5265ef740bf71209,,,2014-12-08T16:45:03.080Z,there are some open issues on 24pr that need some help,,andrew
24pullrequests/24pullrequests,Ruby,"Well the first is certainly an issue, the second seems like it would be a good use of time if you can&#39;t find something?",5485d59447491239558cbb13,,,2014-12-08T16:45:08.485Z,"Well the first is certainly an issue, the second seems like it would be a good use of time if you can't find something?",,barisbalic
24pullrequests/24pullrequests,Ruby,"i want a vagrant box for codebar if anyone is up for it? :D other than that i need to spend some more time adding issues on <a href=""http://github.com/codebar/planner"" rel=""nofollow"" target=""_blank"" class=""link"">github.com/codebar/planner</a> and <a href=""http://github.com/codebar/mentoring.io"" rel=""nofollow"" target=""_blank"" class=""link"">github.com/codebar/mentoring.io</a>",5485d9595265ef740bf712f7,,,2014-12-08T17:01:13.961Z,i want a vagrant box for codebar if anyone is up for it? :D other than that i need to spend some more time adding issues on github.com/codebar/planner and github.com/codebar/mentoring.io,"http://github.com/codebar/planner, http://github.com/codebar/mentoring.io",despo
24pullrequests/24pullrequests,Ruby,mentoring.io has a lot of little things to be done as we&#39;ve not managed to invest much time after railsrumble,5485d973e37ff191423d9a3a,,,2014-12-08T17:01:39.881Z,mentoring.io has a lot of little things to be done as we've not managed to invest much time after railsrumble,,despo
24pullrequests/24pullrequests,Ruby,"<span data-link-type=""mention"" data-screen-name=""luanmuniz"" class=""mention"">@luanmuniz</span> <span data-link-type=""issue"" data-issue=""778"" data-issue-repo=""24pullrequests/24pullrequests"" class=""issue"">24pullrequests/24pullrequests#778</span>",5485de3b5265ef740bf713d8,778,luanmuniz,2014-12-08T17:22:03.188Z,@luanmuniz https://github.com/24pullrequests/24pullrequests/issues/778,,andrew
24pullrequests/24pullrequests,Ruby,evening everyone,5486042d7ab79e830bd7f350,,,2014-12-08T20:03:57.679Z,evening everyone,,andrew
24pullrequests/24pullrequests,Ruby,Evenin,548609e547491239558cbb57,,,2014-12-08T20:28:21.928Z,Evenin,,barisbalic
24pullrequests/24pullrequests,Ruby,hello!,54861e655265ef740bf71bed,,,2014-12-08T21:55:49.737Z,hello!,,despo
24pullrequests/24pullrequests,Ruby,hi,5487165f7ab79e830bd80cd9,,,2014-12-09T15:33:51.750Z,hi,,wei2912
24pullrequests/24pullrequests,Ruby,"hey <span data-link-type=""mention"" data-screen-name=""wei2912"" class=""mention"">@wei2912</span> ",5487174f241918c35327461f,,wei2912,2014-12-09T15:37:51.133Z,hey @wei2912 ,,andrew
24pullrequests/24pullrequests,Ruby,"Does anyone have any opinions on <span data-link-type=""issue"" data-issue=""784"" data-issue-repo=""24pullrequests/24pullrequests"" class=""issue"">24pullrequests/24pullrequests#784</span>",5487184e241918c353274622,784,,2014-12-09T15:42:06.846Z,Does anyone have any opinions on https://github.com/24pullrequests/24pullrequests/pull/784,,andrew
24pullrequests/24pullrequests,Ruby,"who&#39;s going to help us reach 700 stars on github? <a href=""https://github.com/24pullrequests/24pullrequests"" rel=""nofollow"" target=""_blank"" class=""link"">https://github.com/24pullrequests/24pullrequests</a>",548728b6daeaf2060f0548ca,,,2014-12-09T16:52:06.256Z,who's going to help us reach 700 stars on github? https://github.com/24pullrequests/24pullrequests,https://github.com/24pullrequests/24pullrequests,andrew
24pullrequests/24pullrequests,Ruby,Oh,548733a246355e8027baabb9,,,2014-12-09T17:38:42.204Z,Oh,,orliesaurus
24pullrequests/24pullrequests,Ruby,698,548733a546355e8027baabba,,,2014-12-09T17:38:45.409Z,698,,orliesaurus
24pullrequests/24pullrequests,Ruby,that&#39;s me baby,548733ae8f50f6d667477ecf,,,2014-12-09T17:38:54.072Z,that's me baby,,orliesaurus
24pullrequests/24pullrequests,Ruby,&lt;3,5487340a72cf31051f6cda9a,,,2014-12-09T17:40:26.428Z,<3,,andrew
24pullrequests/24pullrequests,Ruby,How are the numbers this year?,5487347c46355e8027baabd7,,,2014-12-09T17:42:20.671Z,How are the numbers this year?,,orliesaurus
24pullrequests/24pullrequests,Ruby,they are looking good,54873489daeaf2060f0548d7,,,2014-12-09T17:42:33.778Z,they are looking good,,andrew
